No.,Type,Line,Station_Code,Station_Name,Passenger_Arrival,Passenger_Departure,Date
1164,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,4043,3797,5/26/2022
1165,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,4369,4568,5/26/2022
1166,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,7613,8261,5/26/2022
1167,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,2213,2395,5/26/2022
1168,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,9398,9943,5/26/2022
1169,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,8453,6513,5/27/2022
1170,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,8236,8358,5/27/2022
1171,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,2795,2583,5/27/2022
1172,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,4447,4117,5/27/2022
1173,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,4749,4925,5/27/2022
1174,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,8365,9308,5/27/2022
1175,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,2501,2751,5/27/2022
1176,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,10764,11755,5/27/2022
1177,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,6892,5906,5/28/2022
1178,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,6251,6284,5/28/2022
1179,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,1596,1480,5/28/2022
1180,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,2880,2892,5/28/2022
1181,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,3025,3412,5/28/2022
1182,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,5824,6353,5/28/2022
1183,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,2150,2099,5/28/2022
1184,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,8411,8603,5/28/2022
1185,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,6986,6079,5/29/2022
1186,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,5405,5431,5/29/2022
1187,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,1237,1197,5/29/2022
1188,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,2451,2482,5/29/2022
1189,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,2718,2912,5/29/2022
1190,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,5025,5682,5/29/2022
1191,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,2026,1978,5/29/2022
1192,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,7664,7751,5/29/2022
1193,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,7383,6644,5/30/2022
1194,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,7715,7668,5/30/2022
1195,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,2616,2571,5/30/2022
1196,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,4068,3968,5/30/2022
1197,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,4633,4764,5/30/2022
1198,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,7817,8381,5/30/2022
1199,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,2312,2399,5/30/2022
1200,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,9965,10114,5/30/2022
1201,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,7708,7008,5/31/2022
1202,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,7690,7789,5/31/2022
1203,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,2712,2685,5/31/2022
1204,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,4241,4176,5/31/2022
1205,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,4824,4878,5/31/2022
1206,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,8173,8539,5/31/2022
1207,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,2338,2457,5/31/2022
1208,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,10202,10356,5/31/2022
1209,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,7374,6593,6/1/2022
1210,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,8104,8238,6/1/2022
1211,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,2919,2850,6/1/2022
1212,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,4528,4312,6/1/2022
1213,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,4906,4950,6/1/2022
1214,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,8552,9129,6/1/2022
1215,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,2420,2550,6/1/2022
1216,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,10427,10608,6/1/2022
1217,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,8558,7646,6/2/2022
1218,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,8531,8560,6/2/2022
1219,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,2986,2831,6/2/2022
1220,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,4745,4473,6/2/2022
1221,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,5130,5225,6/2/2022
1222,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,8904,9787,6/2/2022
1223,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,2460,2666,6/2/2022
1224,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,11372,11498,6/2/2022
1225,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,6955,5585,6/3/2022
1226,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,5798,5706,6/3/2022
1227,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,1399,1312,6/3/2022
1228,รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,2624,2471,6/3/2022
